5.000000000E+000 3.908644250E+006
1.000000000E+001 3.899859000E+006
1.500000000E+001 3.898775750E+006
2.000000000E+001 3.899415000E+006
2.500000000E+001 3.897420750E+006
3.000000000E+001 3.891938500E+006
3.500000000E+001 3.895379250E+006
4.000000000E+001 3.895722000E+006
4.500000000E+001 3.892792000E+006
5.000000000E+001 3.895171750E+006
5.500000000E+001 3.889232500E+006
6.000000000E+001 3.891000000E+006
6.500000000E+001 3.891474750E+006
7.000000000E+001 3.889725000E+006
7.500000000E+001 3.889035000E+006
8.000000000E+001 3.891307000E+006
8.500000000E+001 3.889767000E+006
9.000000000E+001 3.891170500E+006
9.500000000E+001 3.881823000E+006
1.000000000E+002 3.886981500E+006
1.050000000E+002 3.880886250E+006
1.100000000E+002 3.883439250E+006
1.150000000E+002 3.885348250E+006
1.200000000E+002 3.879540500E+006
1.300000000E+002 3.881233750E+006
1.350000000E+002 3.881496250E+006
1.450000000E+002 3.878118250E+006
1.500000000E+002 3.878632000E+006
1.600000000E+002 3.876639750E+006
1.650000000E+002 3.875186750E+006
1.750000000E+002 3.872407000E+006
1.850000000E+002 3.868701250E+006
1.950000000E+002 3.866692000E+006
2.050000000E+002 3.870164500E+006
2.150000000E+002 3.865779750E+006
2.300000000E+002 3.868031000E+006
2.400000000E+002 3.863093750E+006
2.550000000E+002 3.859345750E+006
2.700000000E+002 3.859515250E+006
2.800000000E+002 3.862648250E+006
3.000000000E+002 3.856905250E+006
3.150000000E+002 3.857299000E+006
3.300000000E+002 3.853136000E+006
3.500000000E+002 3.849513500E+006
3.650000000E+002 3.845542000E+006
3.850000000E+002 3.844986250E+006
4.050000000E+002 3.845081000E+006
4.300000000E+002 3.841033750E+006
4.500000000E+002 3.834375250E+006
4.750000000E+002 3.832694750E+006
5.000000000E+002 3.832335500E+006
5.300000000E+002 3.829209000E+006
5.600000000E+002 3.827714000E+006
5.900000000E+002 3.821745500E+006
6.200000000E+002 3.816026500E+006
6.550000000E+002 3.813167500E+006
6.900000000E+002 3.809868000E+006
7.250000000E+002 3.811616750E+006
7.650000000E+002 3.805360000E+006
8.050000000E+002 3.806620250E+006
8.500000000E+002 3.795321000E+006
8.950000000E+002 3.791189000E+006
9.400000000E+002 3.790090000E+006
9.950000000E+002 3.786740000E+006
1.045000000E+003 3.779846750E+006
1.100000000E+003 3.778646500E+006
1.160000000E+003 3.776684250E+006
1.225000000E+003 3.768393750E+006
1.290000000E+003 3.767702250E+006
1.360000000E+003 3.764565000E+006
1.435000000E+003 3.761437750E+006
1.510000000E+003 3.757829250E+006
1.590000000E+003 3.751530250E+006
1.675000000E+003 3.746390750E+006
1.765000000E+003 3.742797000E+006
1.860000000E+003 3.740246250E+006
1.960000000E+003 3.737399000E+006
2.065000000E+003 3.732357750E+006
2.180000000E+003 3.727191750E+006
2.295000000E+003 3.726240500E+006
2.420000000E+003 3.722997500E+006
2.550000000E+003 3.717758000E+006
2.685000000E+003 3.713784500E+006
2.830000000E+003 3.711656250E+006
2.985000000E+003 3.710532000E+006
3.145000000E+003 3.706307750E+006
3.310000000E+003 3.705868500E+006
3.490000000E+003 3.707710000E+006
3.680000000E+003 3.701594250E+006
3.875000000E+003 3.700297250E+006
4.085000000E+003 3.703295750E+006
4.305000000E+003 3.701550500E+006
4.535000000E+003 3.694944000E+006
4.780000000E+003 3.696695250E+006
5.035000000E+003 3.698824250E+006
5.305000000E+003 3.696566750E+006
5.595000000E+003 3.696918750E+006
5.895000000E+003 3.696436750E+006
6.210000000E+003 3.696422000E+006
6.545000000E+003 3.699421750E+006
6.895000000E+003 3.703336250E+006
7.270000000E+003 3.705016250E+006
7.660000000E+003 3.698760750E+006
8.070000000E+003 3.695886250E+006
8.505000000E+003 3.702457000E+006
8.960000000E+003 3.704639750E+006
9.445000000E+003 3.696017000E+006
9.950000000E+003 3.699201500E+006
1.048500000E+004 3.697483750E+006
1.105000000E+004 3.695893250E+006
1.164500000E+004 3.698291500E+006
1.227000000E+004 3.698779000E+006
1.293000000E+004 3.698956000E+006
1.362500000E+004 3.698704750E+006
1.436000000E+004 3.696350250E+006
1.513000000E+004 3.698110250E+006
1.594500000E+004 3.700861750E+006
1.680500000E+004 3.702894250E+006
1.771000000E+004 3.696220250E+006
1.866000000E+004 3.697904250E+006
1.966500000E+004 3.698051750E+006
2.072000000E+004 3.700468000E+006
2.183500000E+004 3.698546250E+006
2.301000000E+004 3.698359750E+006
2.424500000E+004 3.700657250E+006
2.555000000E+004 3.700572000E+006
2.692500000E+004 3.698824250E+006
2.837500000E+004 3.703460250E+006
2.990000000E+004 3.703533750E+006
3.151000000E+004 3.699250250E+006
3.320500000E+004 3.693628500E+006
3.499000000E+004 3.697335250E+006
3.687000000E+004 3.696831500E+006
3.885500000E+004 3.697840750E+006
4.094500000E+004 3.693442500E+006
4.314500000E+004 3.699278750E+006
4.546500000E+004 3.698133500E+006
4.791000000E+004 3.697624250E+006
5.048500000E+004 3.698479500E+006
5.320500000E+004 3.697523750E+006
5.606500000E+004 3.695482500E+006
5.908000000E+004 3.695500750E+006
6.225500000E+004 3.701210000E+006
6.560500000E+004 3.702255250E+006
6.913500000E+004 3.700242750E+006
7.285000000E+004 3.699877750E+006
7.677000000E+004 3.699750750E+006
8.090000000E+004 3.705004250E+006
8.520000000E+004 3.696585000E+006
8.980000000E+004 3.694386000E+006
9.460000000E+004 3.694934000E+006
9.980000000E+004 3.697301750E+006
